,IntegratedGradients_L2,IntegratedGradients_L1,IntegratedGradients_sum,InputXGradient_L2,InputXGradient_L1,InputXGradient_sum,Saliency_L2,Saliency_L1,Saliency_sum,GradientShap_L2,GradientShap_L1,GradientShap_sum,Occlusion_L2,Occlusion_L1,Occlusion_sum,model,source,token_types,metric,model_index
58,-0.0636593302465324,-0.0573132815950603,-0.1408633300068411,-0.0713564721590913,-0.0381466780721393,-0.1205308541077501,-0.0559342150256706,-0.0560593928813137,-0.1330291090223729,-0.0667854536638542,-0.0592357630989832,-0.1507967682156324,-0.1974973961787496,-0.1974973961787496,-0.212186516600921,distilroberta-base-squad2,scientsbank,True,DC,13
59,0.0150510679021916,0.014660485446668,-0.0476082941452293,-0.0100983426451087,-0.0034193091758043,-0.0405172643440902,-0.0083848262182557,-0.006740735054708,-0.0316395908475393,0.0118124384240894,0.0139960296089751,-0.0292313558536204,-0.0466323702426146,-0.0466323702426146,-0.0540746124483069,albert-base-squad2,scientsbank,True,DC,15
60,0.5880482949843251,0.5863451087633765,0.5198968734313892,0.7283330465236756,0.725052679273592,0.4867931893003255,0.704516992803694,0.704667746447801,0.5331162774193361,0.5589816730547967,0.5626152566651295,0.5054026050647401,0.6129273164665081,0.6129273164665081,0.5493170170593304,bert-base-squad2,scientsbank,True,HA,14
61,0.5585943085573486,0.5572403049971163,0.5238085126208831,0.7316278039442484,0.7334593596535103,0.4892526085740751,0.7253134316204835,0.7266627644951049,0.50482471161814,0.5347982623765805,0.538455987472081,0.4920212569869952,0.5913333774108895,0.5913333774108895,0.5748219625693679,bert-large,scientsbank,True,HA,1
62,0.6586822100242488,0.6646558636035137,0.5519190544838195,0.7161608868974781,0.7116683769918167,0.459924381173351,0.6926799487231895,0.6924545444433146,0.4848105798098596,0.5998773027202988,0.5995326769669367,0.5110235199193559,0.6063117883734472,0.6063117883734472,0.6000048936405803,bert-base,scientsbank,True,HA,0
63,0.5202369180863735,0.5296446885998121,0.5104190343661658,0.6841274784629304,0.6781404053096006,0.4879195722085604,0.6655301150278473,0.6657284750561102,0.5092048568689729,0.5103528190086649,0.5301467997697704,0.510880927495928,0.5990955203095906,0.5990955203095906,0.602395847232445,roberta-large,scientsbank,True,HA,5
64,0.6496805570699916,0.6502126084576032,0.5354282168564795,0.7052416840121788,0.7044487317331413,0.483710391416358,0.7068020878553591,0.7022311090626101,0.4978543312646522,0.6206303588827905,0.6172963415139147,0.4941727606052999,0.5839046642444276,0.5839046642444276,0.5676966687214269,albert-large,scientsbank,True,HA,7
65,0.6868184873712836,0.7392802358101916,0.588701711492352,0.7235632227918091,0.7244366794485798,0.4730333301575178,0.6983016643353909,0.6999792567801908,0.4955985318812798,0.6797168410911131,0.7209889845034347,0.5743563783837055,0.6009741053540909,0.6009741053540909,0.5631073064970291,distilroberta,scientsbank,True,HA,10
66,0.7370246475418782,0.7691788119283919,0.6005157398607136,0.7504496784978982,0.7538641573274646,0.5307583994925654,0.7309844587331431,0.732594897302582,0.5238588523130456,0.6732214996320385,0.7283467050910115,0.565788631930708,0.607071023303199,0.607071023303199,0.5641907961320408,roberta-base-squad2,scientsbank,True,HA,12
67,0.6492101289075638,0.7014563554318595,0.5793325993830007,0.7119054953350474,0.7066473620605336,0.5189282200263063,0.6606777704834467,0.661406557200854,0.5045666072882405,0.6150273455874757,0.6743499872275035,0.5676111204628701,0.6106325251694839,0.6106325251694839,0.5302950626403627,distilroberta-base-squad2,scientsbank,True,HA,13
68,0.6987127743923316,0.7120859887324562,0.5803649033293559,0.7095175766542595,0.7065820834599942,0.5209002717670632,0.7390204582356792,0.7438721873974495,0.5161192064235025,0.6763048177394144,0.6998531125884965,0.5320683536074091,0.564321932319421,0.564321932319421,0.525441574034705,albert-base,scientsbank,True,HA,6
69,0.6987569623258143,0.6998689854704746,0.5667906622407374,0.6987635210403326,0.7059415330477506,0.537130875303698,0.7067874515067532,0.7090566093539599,0.5243877123491902,0.6988096268078035,0.6991342208314525,0.5237609669376061,0.5887478766016309,0.5887478766016309,0.5664933778874561,albert-base-squad2,scientsbank,True,HA,15
70,0.6139198276495295,0.7029111089138773,0.562708667448668,0.7049224545499063,0.7044073752085026,0.5113133515826631,0.6805027767897203,0.683251148508674,0.5161980720465311,0.5907490571423399,0.6617905623384114,0.533811758360128,0.5801388808006107,0.5801388808006107,0.5623373540121445,roberta-base,scientsbank,True,HA,2
71,0.2302007387820293,0.2158412820945979,0.2306120057406452,0.19265146840333,0.2121004268723914,0.0790656923163554,0.1817833907386145,0.1830286644758184,0.0612438899696402,0.2077018723124383,0.1810264160291326,0.2166964785456907,0.2803729663328883,0.2803729663328883,0.1299382326899985,bert-base,beetle,False,RC,0
72,0.1171551237389071,0.1122875867035156,0.0387433845198554,0.1202461233142942,0.1347750973817642,0.2377461353139706,0.1589639865711328,0.1617244974974528,0.0725213614727501,0.1862802841101923,0.199857127755111,0.1479227623559497,0.0528605062786404,0.0528605062786404,-0.0701409768813648,bert-large,beetle,False,RC,1
73,0.1410273385408416,0.1382866124468604,0.0579566810510592,0.2636122865916083,0.2370430128108545,0.2291414892968154,0.2320704639730495,0.2295145914309198,0.2354296709501414,0.145655233257905,0.1250514961723373,0.2254184287167124,0.071489155160733,0.071489155160733,0.0928991534316089,roberta-base,beetle,False,RC,2
74,-0.084652390446759,-0.0706255296686438,-0.0879761252096577,0.1281036285031299,0.1261084042572744,0.107618366271567,0.1572121508840483,0.1582073630716923,0.121088207923837,-0.0666027698531134,-0.070410354983208,0.0894412564328509,-0.1256792255865412,-0.1256792255865412,-0.102737366184584,roberta-large,beetle,False,RC,5
75,-0.0760658902817488,-0.0651981638270749,0.1123127567564909,0.0175446976239587,0.036461924090164,-0.0132040927208558,0.0767240578995508,0.0677265249159525,-0.0306810068068018,0.0119199517390574,-0.0474474229787598,-0.0395814887489277,0.1508083040570496,0.1508083040570496,0.1960173483712107,albert-base,beetle,False,RC,6
76,-0.0128301710966545,-0.007815125843826,-0.0189441525693882,-0.1918379488771639,-0.1914627394828104,-0.0842940391343983,-0.1936319297692303,-0.1907179400547677,-0.1540268559204956,-0.0161279163164809,-0.0116331302051523,0.0112126147154431,0.0940007822618324,0.0940007822618324,0.0469995131058124,albert-large,beetle,False,RC,7
77,0.0450137715310779,0.0810536582213529,0.2633859902548578,0.0119611603839287,-0.040415963807571,-0.0069177841877512,-0.0465862559569613,-0.0405418140724478,0.0642318679328491,0.0792755988511685,0.0872264088410337,0.2125828723994213,0.0490197903346294,0.0490197903346294,0.1684806079960926,distilbert-base,beetle,False,RC,9
78,-0.1118519691820212,-0.146478352525206,0.0804163290660142,-0.0465663540546087,-0.1047622091439407,0.1724400329341363,-0.1133521043393522,-0.1072558004387081,-0.0113152851175798,-0.0859567845409515,-0.1358356346371303,-0.0040400861775785,-0.0003489857112536,-0.0003489857112536,0.0729120241089303,distilroberta,beetle,False,RC,10
79,0.1699328615177635,0.2370915968665976,0.299284807578457,-0.1240312310017318,-0.1031639693150128,0.0856229008614831,-0.1268937099101054,-0.1247420801257613,-0.0079238838866823,0.0880693129406734,0.0939506762959094,0.1417603138974867,0.1400152682712048,0.1400152682712048,0.3074059544384578,distilbert-base-squad2,beetle,False,RC,11
80,0.1865537596625199,0.1719855671404138,0.3277727418160158,0.2521189379829796,0.2533246420555059,0.2638924351347247,0.2816702191562366,0.2812964146020491,0.1970846756873795,0.1294369388907405,0.1185436911730497,0.2865317856209223,0.1667668200635058,0.1667668200635058,0.23477396180263,roberta-base-squad2,beetle,False,RC,12
81,-0.0070244349703584,0.0032063135390183,0.1205424275193203,-0.3087081242023873,-0.3005026869324226,0.0919545154899432,-0.301778750083266,-0.3002039242571058,-0.1188378881178267,-0.0780941282715069,-0.070743067962538,-0.0122394358068237,-0.0002706658719954,-0.0002706658719954,0.0463114926344815,distilroberta-base-squad2,beetle,False,RC,13
82,0.1009138836490301,0.1120111844008421,0.2802070781232786,-0.0393507437516514,-0.0375485679586162,0.0722734071834394,-0.032143211279649,-0.0274913172097486,-0.113665383696385,-0.034731512215612,-0.0356996812300593,0.0980963596259706,0.2321318086603011,0.2321318086603011,0.2763133294629986,bert-base-squad2,beetle,False,RC,14
83,-0.0312298310316783,-0.0005633409065925,0.1100788267524181,-0.0774800960489221,-0.0833556059034661,0.0417011584194939,-0.0495928480523705,-0.0649555947584008,0.0122306555557857,-0.0256384501007211,-0.0102270022689339,0.0184813748046833,0.0235170243799474,0.0235170243799474,0.0367283754416612,albert-base-squad2,beetle,False,RC,15
84,0.1105681019181137,0.1137061997474043,0.1580085605357089,0.0696015551450513,0.0777135224056237,0.6396407015804776,0.0510772229157486,0.0511767818698468,0.6800895866562735,0.0773127854746111,0.0866059164324321,0.0510974995266816,0.0911253899925565,0.0911252732450717,0.4427894717973564,distilbert-base-squad2,beetle,False,DC,11
85,0.1487416150157093,0.1494388046601901,0.1238987592477057,0.1677931018472836,0.1866347922592965,0.1204249615258533,0.1847871901808286,0.1838529017344497,-0.0105152879804547,0.1400144861558304,0.1544679607972585,0.0731596272677221,0.0825783145627335,0.0825787407760045,0.0585355355946817,distilroberta,beetle,False,DC,10
86,0.2749458961666844,0.2804800691804391,0.1305728275431794,0.2338493462401632,0.2435597497473677,-0.0633374504709667,0.215724617253847,0.2159673616340147,-0.0950499194366292,0.2500606955519522,0.2556686881217249,0.0802154962220619,0.0616790937595868,0.0616790010412101,-0.0066594736948221,bert-base,beetle,False,DC,0
87,0.1703797588278759,0.1811375819824776,0.1048072053819483,0.1301642246213792,0.1429905462656198,0.0384660673696264,0.1160851191154624,0.1168688174568742,-0.1573808645271292,0.1632131028211931,0.1821820715351136,0.0769802733922939,0.1908791186699846,0.1908791186699846,0.2231713794788511,roberta-base,beetle,False,DC,2
88,0.0442065025584999,0.0428046560178842,0.0481444959984823,0.117752635384455,0.1114448943614503,0.0085763112550928,0.1041196894450413,0.1012566905589899,0.0067785423606393,0.0666351342236019,0.0637561588447365,0.0446123955535782,0.0081145943215025,0.0081145943215025,-0.0346576985411599,albert-large,beetle,False,DC,7
89,0.1048469854490558,0.1017242415888907,0.1386639763224159,0.0947044675103467,0.1019959349278209,0.0749358466320864,0.104637309539115,0.1054411642245595,0.018508329955303,0.11530437067474,0.1121149764764558,0.0886634605582415,0.0269443022179469,0.0269442438199327,-0.0133785794804637,albert-base-squad2,beetle,False,DC,15
90,0.0773586123071302,0.0768830195587544,0.051778358065725,0.0805039858832886,0.0798828107688996,0.0587676324100581,0.0711794541726587,0.0716617748043136,0.0072494089924618,0.058889144527221,0.0678577119187372,0.0348396903942969,0.0550202418604126,0.0550201238993364,0.0352260935496943,albert-base,beetle,False,DC,6
91,0.2282389406597304,0.249799425624462,0.1284276432116912,0.1161725650204334,0.1245656560251548,0.0057330925725115,0.1114845132137346,0.1119954257413114,-0.0836002526115234,0.1891248500891603,0.2206336935272771,0.0716246821372237,0.1543265026738372,0.1543265778679552,0.1090802472586971,roberta-base-squad2,beetle,False,DC,12
92,0.115938475083936,0.106179978724034,0.3559858454055208,0.0897037350720421,0.0674572331712447,0.2578073339042647,0.0607861457469061,0.0641047045082825,0.1722479949081675,0.1089595661925327,0.1018288667116304,0.3127668799399679,0.1031731868150987,0.1031731868150987,0.3337908137571991,distilbert-base,beetle,False,DC,9
93,0.1352355065276098,0.1454922753996322,0.0458187631875583,0.1486582264602444,0.1472699720210526,0.0506636486624686,0.1287079798450783,0.1290048474854244,-0.0930941610433589,0.1330814498014802,0.1483606841116689,0.0454565542857764,0.0673891489700709,0.0673891489700709,0.0236943084536825,roberta-large,beetle,False,DC,5
94,0.2895226966097153,0.2948134784961527,0.1312293510516662,0.2512631100553503,0.2448942235930669,0.00699709613447,0.2329669877760929,0.2300802961652137,-0.0735675436636319,0.2857122512289952,0.2897504471662285,0.1447672605576835,0.1307415161766001,0.1307415161766001,0.0357167973056661,bert-large,beetle,False,DC,1
95,0.2758767572336575,0.2737000915439844,0.0770249581158992,0.2997741854371734,0.3130280062252527,0.0413719351311022,0.2888056410336128,0.2894336727447685,-0.0272280587602606,0.264204639671018,0.2718892230058162,0.0708026631450803,0.0865979871634101,0.0865979612410996,-0.0198494313513387,bert-base-squad2,beetle,False,DC,14
96,0.1732313958049796,0.1822630109401337,0.0513696392954538,0.2023796305367105,0.2181345872553657,-0.0070013677331925,0.2106914186900837,0.2101654375330865,-0.0962355271047417,0.1633701641105923,0.1774711761048539,0.0503464157947521,0.0281692421685687,0.0281692486248745,-0.0058025221803807,distilroberta-base-squad2,beetle,False,DC,13
97,0.1905435057341478,0.210552644219428,0.0704022771522531,-0.0394620773348121,-0.0410377226510691,-0.0994382161245915,-0.0865313641688725,-0.0862983948413332,-0.066884908586465,0.1366728023060919,0.1524057243958806,0.020093545965258,0.078522604522157,0.078522604522157,0.0362123308206596,bert-base,beetle,True,RC,0
98,-0.0981628553938311,-0.0764296268147461,-0.0462163147132305,0.0940397665764408,0.1015221794409368,0.1879910282224194,0.0822179195089802,0.0818383785241147,0.0688263997103453,-0.142131308771342,-0.1354624154330121,-0.0964091465865252,-0.0242917937315329,-0.0242917937315329,0.07045250018819,bert-large,beetle,True,RC,1
99,0.1356479714049467,0.1330600216790251,0.0619323787210264,0.1609268994931687,0.1451019603725027,0.064800008710009,0.1460097212598091,0.1449538668049965,0.1233132406068581,0.1589937223546479,0.1553007487681015,0.1318275085733297,-0.0032722239568095,-0.0032722239568095,-0.0293040293040292,roberta-base,beetle,True,RC,2
100,-0.0332000022945722,-0.0233472728598811,-0.059168589834319,0.2726090000851098,0.2670621057594114,0.1586800917875736,0.2766643053644875,0.2776143285267897,0.2544581799118563,0.0080873136260013,0.0263379434334082,0.1030953662869032,-0.0880134705440723,-0.0880134705440723,-0.1185822072076027,roberta-large,beetle,True,RC,5
101,0.1128663808519348,0.0939477495455634,0.1520878793083082,0.0101580480307828,0.0008672546625181,0.0177729841509444,0.0254201145249117,0.0242912083814637,0.0975476524711079,0.1341883424724039,0.160550402328663,0.0810941644461411,0.1420565010324989,0.1420565010324989,0.0966630714465416,albert-base,beetle,True,RC,6
102,0.054206928507801,0.0541033215455536,0.025957465888432,-0.0144182258343784,-0.0001085239028286,0.0530899635057645,-0.0471973614292,-0.0406598206463974,-0.0083196978469682,0.0846966429119901,0.0768881900589529,0.0618441079305919,-0.0345514585343279,-0.0345514585343279,-0.0815690004222715,albert-large,beetle,True,RC,7
103,0.0660251464048325,0.1532430091348561,-0.0179601791030727,0.1188063962841041,0.0875083134343577,0.1217585508230783,0.1058878373270012,0.1020364680117308,0.0646644435265505,0.1202268067620108,0.1567425830585407,0.162294628464848,0.0318645846467125,0.0318645846467125,0.1399835422974545,distilroberta,beetle,True,RC,10
104,0.1061103874233088,0.0939932897809467,0.3427722202691041,0.2298145248063749,0.1889116668112481,0.2463386060496865,0.2210466831899284,0.2216577886621671,0.1846513719376386,-0.0366447874517803,-0.0602355659404462,0.1398624919031451,0.1840778459398421,0.1840778459398421,0.3061431201991782,roberta-base-squad2,beetle,True,RC,12
105,0.1694172851768172,0.2741606460485299,0.298741485644231,0.0037670789053063,-0.0081495948733636,0.0276868241328594,0.0265593228295775,0.0282576575203376,0.0719123632607604,0.2659247705749671,0.3122037177456014,0.2808289540367906,0.0875344200474437,0.0875344200474437,0.1402373500874571,distilroberta-base-squad2,beetle,True,RC,13
106,0.2456776287515524,0.2640641768450263,-0.0227698835516279,0.0249882432438602,0.0568587984612785,-0.0445776857295282,0.0198244020034425,0.0223138958477256,-0.0308877524512412,0.1993136887508711,0.2268288882434428,-0.0379613568274119,-0.0311429650814098,-0.0311429650814098,-0.1380955541842754,bert-base-squad2,beetle,True,RC,14
107,0.1101327960287978,0.1044875628914748,0.2195291046005354,-0.0283521330215056,-0.0342669784006995,-0.0537687354460022,-0.0335992110417627,-0.0389649980560524,-0.093316742170972,0.0994666641379543,0.1486632301934804,0.0891161530044204,0.2278471632238131,0.2278471632238131,0.2067929407249935,albert-base-squad2,beetle,True,RC,15
108,0.3010653729592275,0.3085600909516791,0.1706014735151516,0.0642550748271826,0.0649861644703784,-0.0006177723499555,0.0936473310740381,0.094046001938632,-0.0810832920335616,0.2562628025980578,0.2668816528476864,0.1225170618894473,0.1041544089807185,0.1041544089807185,0.0470989192130718,bert-large,beetle,True,DC,1
109,0.0546160253439906,0.0547496772821,0.0644298251323769,0.0816910045022891,0.0888473667303219,-0.0012964642171064,0.104005213365003,0.103920144011639,0.0157610593543715,0.0576021316857721,0.0610714752361819,0.0131422136391812,0.0238593394458133,0.0238593394458133,0.0008502300873872,albert-base,beetle,True,DC,6
110,0.1824339703743985,0.2090209923761696,0.0378133754828808,0.1692845243620271,0.1664279870973544,-0.0138354498157593,0.1608705726448718,0.1631200113379526,-0.1315432053299889,0.1854141489051135,0.2024026305679204,0.1335743393329311,0.0637549575341885,0.0637549575341885,-0.0134287670154559,roberta-large,beetle,True,DC,5
111,0.0619431831729637,0.064973917490894,0.0686696833222088,0.1095156114478102,0.1063610331455408,0.0650422688714221,0.0945218329415439,0.104111551879622,0.0531776694214115,0.0735779887494424,0.0779482074462647,0.063112358384087,0.0293795180047413,0.0293795180047413,-0.0125571962891168,albert-base-squad2,beetle,True,DC,15
112,0.3226578677056604,0.3299054943309321,0.1322671226482,0.1568109171121608,0.165712333995923,0.0228409944365806,0.164711179993152,0.1651188642975549,-0.0996841063848191,0.2754474926542561,0.2890940386803423,0.0723820978285403,0.1042152017989802,0.1042153648085661,0.0116681854782242,bert-base,beetle,True,DC,0
113,0.1545676152591152,0.1509618795784864,0.041220941798295,0.1106012112095241,0.1383435203503323,0.0221120256170292,0.1269050847960465,0.1265834537277612,-0.0800770090750024,0.1400816863704767,0.1395763749551834,0.025925228519943,0.0233259079546251,0.0233259079546251,-0.0208968827464026,distilroberta-base-squad2,beetle,True,DC,13
114,0.2070968003797172,0.2191012291482241,0.1325137616370801,0.1643898918857732,0.1752088688777821,0.0132333925995912,0.1766506915290298,0.1772723941672855,-0.0773006022035793,0.209462476024032,0.2306396206951402,0.0778058545662188,0.1562458944797324,0.1562458944797324,0.1255949154921814,roberta-base-squad2,beetle,True,DC,12
115,0.0904177129508549,0.0837921895702526,0.0637067643673985,0.0685491007666188,0.0751772058685763,0.0370945019717053,0.0937022664949387,0.091509657613371,-0.0006245453558104,0.0799235006896909,0.0790911445936773,0.0312998930377177,0.0479423231896804,0.0479423231896804,0.0266881051783417,albert-large,beetle,True,DC,7
116,0.216190314206086,0.2244212169835246,0.1533632782541313,0.1888854981336234,0.2081444558522972,0.0735305343416725,0.2019081714260019,0.2008688914325466,-0.0436548526846649,0.2138628965911908,0.2199097305777395,0.1153985353125116,0.1329159607514422,0.1329159607514422,0.1411102257409585,roberta-base,beetle,True,DC,2
117,0.1404413427499104,0.1577828698262595,0.1259900373303238,0.1073927083848642,0.108297531537904,0.1570104575443032,0.1309326445277036,0.1328293363021628,-0.0462369620470005,0.1372074759152396,0.1509190924262665,0.0703866883614885,0.0882050502726502,0.0882051176026965,0.0697784175577702,distilroberta,beetle,True,DC,10
118,0.3822788832386363,0.384039377033237,0.1964844649576603,0.1592596448802829,0.1784057427570604,0.0223318013497265,0.1479082780951922,0.1475519672957571,-0.1075054914943464,0.3175213439835201,0.3336507083085517,0.1100211778858601,0.1164891382055947,0.1164891382055947,0.03888220627978,bert-base-squad2,beetle,True,DC,14
