,run_id,run_name,max_f1,log,name,group,data_dir,val_data,drop_last,optimizer,scheduler,batch_size,learn_rate,max_epochs,model_name,num_labels,train_data,data_source,num_workers,token_types,val_percent,from_scratch,max_patience,train_percent,val_data_file,scheduler_args,data_val_origin,train_data_file,optimizer_kwargs,scheduler_kwargs,grad_accumulation_steps,total_steps,warmup_steps,_step,recall,accuracy,Train Loss,Word embedding grad norm,Token type embedding grad norm,f1,_runtime,precision,_timestamp,Learning Rate,av_epoch_loss,Train Accuracy
43,3b2oms9i,distilroberta-base-squad2,0.8870562086045171,True,distilroberta-base-squad2,beetlebeetle-3,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/distilroberta-base-squad2,2,data/flat_semeval5way_train.csv,beetle,4,,100,False,5.0,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,8591.0,0.8696581196581197,0.8696581196581197,0.007540464401245117,,,0.8708963734178139,1295.0,0.8756853480288024,1614048294.0,5.27290936404607e-06,0.12563882203822185,1.0
44,rsuxma90,roberta-base-squad2,0.9021189458689458,True,roberta-base-squad2,beetlebeetle-3,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,deepset/roberta-base-squad2,2,data/flat_semeval5way_train.csv,beetle,4,,100,False,5.0,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,9128.0,0.8760683760683761,0.8760683760683761,0.8390361070632935,,,0.8773679630062609,1131.0,0.8833282306416635,1614046991.0,4.937406109163746e-06,0.0908305890411408,0.75
45,32p86rtw,distilbert-base-squad2,0.888347649975557,True,distilbert-base-squad2,beetlebeetle-3,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/distilbert-base-uncased-squad2,2,data/flat_semeval5way_train.csv,beetle,4,,100,False,5.0,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,12887.0,0.8824786324786325,0.8824786324786325,0.0004897494800388813,,,0.8829115160586655,862.0,0.8837528176613595,1614045852.0,2.588883324987481e-06,0.024499332547300093,1.0
46,2nxwh65v,distilroberta,0.8846153846153846,True,distilroberta,beetlebeetle-3,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,distilroberta-base,2,data/flat_semeval5way_train.csv,beetle,4,,100,False,5.0,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,12887.0,0.8803418803418803,0.8803418803418803,0.046043191105127335,,,0.8807235391101931,873.0,0.8814049198664584,1614044982.0,2.588883324987481e-06,0.06223486825419697,1.0
47,2zg2ng33,distilbert-base,0.8932806245404532,True,distilbert-base,beetlebeetle-3,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,distilbert-base-uncased,2,data/flat_semeval5way_train.csv,beetle,4,,100,False,5.0,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,6443.0,0.8867521367521367,0.8867521367521367,0.03629033267498016,,,0.8871692791110777,454.0,0.8879970698780018,1614044101.0,6.614922383575364e-06,0.050936726006199674,1.0
48,xlaiu1tp,albert-large,0.479442195231669,True,albert-large,beetlebeetle-3,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,albert-large-v2,2,data/flat_semeval5way_train.csv,beetle,4,,100,False,5.0,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,3221.0,0.6239316239316239,0.6239316239316239,0.6436000466346741,,,0.479442195231669,484.0,0.3892906713419534,1614043639.0,8.627941912869304e-06,0.6790988476418737,0.75
49,ce8hfp9w,albert-base,0.8433584153734232,True,albert-base,beetlebeetle-3,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,albert-base-v2,2,data/flat_semeval5way_train.csv,beetle,4,,100,False,5.0,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,7517.0,0.8397435897435898,0.8397435897435898,0.08744218200445175,,,0.839833140650929,563.0,0.839930644229089,1614043148.0,5.943915873810716e-06,0.09695337318863942,1.0
50,xpdm71ti,roberta-large,0.8789876214677693,True,roberta-large,beetlebeetle-3,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,roberta-large,2,data/flat_semeval5way_train.csv,beetle,4,,100,False,5.0,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,10202.0,0.8589743589743589,0.8589743589743589,0.0003254417679272592,,,0.8609373532450455,2504.0,0.8742289672453776,1614042574.0,4.266399599399099e-06,0.06450542712190693,1.0
51,1xxv2t68,roberta-base,0.88912996685178,True,roberta-base,beetlebeetle-3,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,roberta-base,2,data/flat_semeval5way_train.csv,beetle,4,,100,False,5.0,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,6980.0,0.8739316239316239,0.8739316239316239,0.009723430499434473,,,0.875040056138737,899.0,0.8790770483078176,1614040062.0,6.279419128693041e-06,0.13628896682544042,1.0
52,2yrdjb9g,bert-large,0.898137946800587,True,bert-large,beetlebeetle-3,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,bert-large-uncased,2,data/flat_semeval5way_train.csv,beetle,4,,100,False,5.0,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,8054.0,0.8782051282051282,0.8782051282051282,6.764852878404781e-05,,,0.8784053098324268,1946.0,0.8786805907681206,1614039152.0,5.608412618928392e-06,0.026189434788240977,1.0
53,1fkyddwv,bert-base,0.8810591118283425,True,bert-base,beetlebeetle-3,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,bert-base-uncased,2,data/flat_semeval5way_train.csv,beetle,4,,100,False,5.0,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,8054.0,0.8760683760683761,0.8760683760683761,0.3393774628639221,,,0.8771122848861366,998.0,0.8807946679118325,1614037198.0,5.608412618928392e-06,0.027633861048221364,0.875
54,18i0o3x5,albert-base-squad2,0.8200917856090271,True,albert-base-squad2,beetlebeetle-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/albert-base-v2-squad2,2,data/flat_semeval5way_train.csv,beetle,4,,100,False,5.0,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,8591.0,0.8012820512820513,0.8012820512820513,0.0006237424677237868,,,0.8030292410322465,637.0,0.8074387151310228,1614036192.0,5.27290936404607e-06,0.044304146664814394,1.0
55,307twu8l,bert-base-squad2,0.8993976420598113,True,bert-base-squad2,beetlebeetle-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/bert-base-uncased-squad2,2,data/flat_semeval5way_train.csv,beetle,4,,100,False,5.0,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,9128.0,0.8910256410256411,0.8910256410256411,0.004166343715041876,,,0.8905654682745833,1090.0,0.8905292460733675,1614035547.0,4.937406109163746e-06,0.029193718951658537,1.0
56,1bqcxmlf,distilroberta-base-squad2,0.880061190406018,True,distilroberta-base-squad2,beetlebeetle-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/distilroberta-base-squad2,2,data/flat_semeval5way_train.csv,beetle,4,,100,False,5.0,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,12887.0,0.8547008547008547,0.8547008547008547,0.0016502058133482933,,,0.8550161104984818,895.0,0.8554605887939222,1614034448.0,2.588883324987481e-06,0.07179727420339417,1.0
57,ay0ti5uf,roberta-base-squad2,0.8849834127134004,True,roberta-base-squad2,beetlebeetle-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,deepset/roberta-base-squad2,2,data/flat_semeval5way_train.csv,beetle,4,,100,False,5.0,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,7517.0,0.8717948717948718,0.8717948717948718,0.007976981811225414,,,0.8726724335007338,933.0,0.8751453897610656,1614033544.0,5.943915873810716e-06,0.1169383556335737,1.0
58,aipicd1s,distilbert-base-squad2,0.9061868950284294,True,distilbert-base-squad2,beetlebeetle-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/distilbert-base-uncased-squad2,2,data/flat_semeval5way_train.csv,beetle,4,,100,False,5.0,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,12887.0,0.8867521367521367,0.8867521367521367,0.0006039354484528303,,,0.8879035909624146,864.0,0.8933962220469105,1614032602.0,2.588883324987481e-06,0.023091402982206105,1.0
59,2clxn96i,distilroberta,0.8809522986857576,True,distilroberta,beetlebeetle-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,distilroberta-base,2,data/flat_semeval5way_train.csv,beetle,4,,100,False,5.0,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,6980.0,0.8568376068376068,0.8568376068376068,0.0370890237390995,,,0.8584672342269345,511.0,0.8658408027308482,1614031729.0,6.279419128693041e-06,0.13927937614333594,1.0
60,2sbg632j,distilbert-base,0.89142704216349,True,distilbert-base,beetlebeetle-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,distilbert-base-uncased,2,data/flat_semeval5way_train.csv,beetle,4,,100,False,5.0,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,9128.0,0.8824786324786325,0.8824786324786325,0.008046713657677174,,,0.8837472919886097,614.0,0.8901081837523226,1614031210.0,4.937406109163746e-06,0.02340986763738329,1.0
61,5bw20ac2,albert-large,0.479442195231669,True,albert-large,beetlebeetle-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,albert-large-v2,2,data/flat_semeval5way_train.csv,beetle,4,,100,False,5.0,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,3221.0,0.6239316239316239,0.6239316239316239,0.7665589451789856,,,0.479442195231669,475.0,0.3892906713419534,1614030588.0,8.627941912869304e-06,0.6752873901555787,0.5
62,12xwwjt8,albert-base,0.8424987057524967,True,albert-base,beetlebeetle-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,albert-base-v2,2,data/flat_semeval5way_train.csv,beetle,4,,100,False,5.0,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,11276.0,0.8376068376068376,0.8376068376068376,0.0004932152223773301,,,0.8376068376068377,842.0,0.8376068376068376,1614030105.0,3.595393089634452e-06,0.023059017645644064,1.0
63,2ht4csf5,roberta-large,0.8964909623450716,True,roberta-large,beetlebeetle-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,roberta-large,2,data/flat_semeval5way_train.csv,beetle,4,,100,False,5.0,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,10202.0,0.8760683760683761,0.8760683760683761,0.005510370712727308,,,0.8773679630062609,2528.0,0.8833282306416635,1614029253.0,4.266399599399099e-06,0.06815143944398037,1.0
64,2k9zrrkb,roberta-base,0.8918162443300955,True,roberta-base,beetlebeetle-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,roberta-base,2,data/flat_semeval5way_train.csv,beetle,4,,100,False,5.0,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,6980.0,0.8888888888888888,0.8888888888888888,0.022866159677505493,,,0.8886282482341596,886.0,0.888504783853621,1614026717.0,6.279419128693041e-06,0.14244146016165754,1.0
65,38dwjr5w,bert-large,0.9043800876261608,True,bert-large,beetlebeetle-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,bert-large-uncased,2,data/flat_semeval5way_train.csv,beetle,4,,100,False,5.0,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,6443.0,0.8910256410256411,0.8910256410256411,0.0004428989486768842,,,0.8923813954715895,1566.0,0.9016076007580256,1614025821.0,6.614922383575364e-06,0.03782563988080703,1.0
66,hyd7o6ib,bert-base,0.8815966539370795,True,bert-base,beetlebeetle-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,bert-base-uncased,2,data/flat_semeval5way_train.csv,beetle,4,,100,False,5.0,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,8054.0,0.8611111111111112,0.8611111111111112,0.007698601111769676,,,0.8629643749735247,1007.0,0.8744680284319211,1614024247.0,5.608412618928392e-06,0.03481435950520994,1.0
67,1z15ocj6,albert-base-squad2,0.839983547684425,True,albert-base-squad2,beetlebeetle-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/albert-base-v2-squad2,2,data/flat_semeval5way_train.csv,beetle,4,,100,False,5.0,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,8054.0,0.8311965811965812,0.8311965811965812,0.0005652444087900221,,,0.8326807531349191,579.0,0.8369368523214676,1614023232.0,5.608412618928392e-06,0.040344983683505926,1.0
68,1r5y32j9,bert-base-squad2,0.892779297599519,True,bert-base-squad2,beetlebeetle-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/bert-base-uncased-squad2,2,data/flat_semeval5way_train.csv,beetle,4,,100,False,5.0,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,6443.0,0.8867521367521367,0.8867521367521367,0.003392081242054701,,,0.8869382705459407,817.0,0.8872003379745352,1614022644.0,6.614922383575364e-06,0.05921351924645471,1.0
69,2n3tv79j,distilroberta-base-squad2,0.8815191739621298,True,distilroberta-base-squad2,beetlebeetle-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/distilroberta-base-squad2,2,data/flat_semeval5way_train.csv,beetle,4,,100,False,5.0,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,8054.0,0.8589743589743589,0.8589743589743589,0.0057973917573690414,,,0.8604531992829866,553.0,0.8664944508228091,1614021819.0,5.608412618928392e-06,0.11692385464092654,1.0
70,12tat8nu,roberta-base-squad2,0.8811609379340183,True,roberta-base-squad2,beetlebeetle-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,deepset/roberta-base-squad2,2,data/flat_semeval5way_train.csv,beetle,4,,100,False,5.0,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,7517.0,0.8782051282051282,0.8782051282051282,0.034501541405916214,,,0.8794434846199554,925.0,0.8849777435456762,1614021257.0,5.943915873810716e-06,0.11006331010780264,1.0
71,26345i1e,distilbert-base-squad2,0.8765847578347576,True,distilbert-base-squad2,beetlebeetle-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/distilbert-base-uncased-squad2,2,data/flat_semeval5way_train.csv,beetle,4,,100,False,5.0,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,10739.0,0.8504273504273504,0.8504273504273504,0.001007252954877913,,,0.8525093140477756,701.0,0.8658014620925798,1614020324.0,3.930896344516775e-06,0.029720339326056784,1.0
72,2kg72v22,distilroberta,0.8708041258383553,True,distilroberta,beetlebeetle-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,distilroberta-base,2,data/flat_semeval5way_train.csv,beetle,4,,100,False,5.0,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,4832.0,0.8482905982905983,0.8482905982905983,0.08234544843435287,,,0.8506319344544849,342.0,0.8730526992358202,1614019615.0,7.621432148222334e-06,0.20896446473945152,1.0
73,hhvjxvr4,distilbert-base,0.892779297599519,True,distilbert-base,beetlebeetle-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,distilbert-base-uncased,2,data/flat_semeval5way_train.csv,beetle,4,,100,False,5.0,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,5369.0,0.8910256410256411,0.8910256410256411,0.01263587735593319,,,0.8902753160817678,384.0,0.8905813658288906,1614019265.0,7.285928893340011e-06,0.07294567362020929,1.0
74,7rusno3e,albert-large,0.4920349953133958,True,albert-large,beetlebeetle-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,albert-large-v2,2,data/flat_semeval5way_train.csv,beetle,4,,100,False,5.0,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,3221.0,0.6239316239316239,0.6239316239316239,0.5275289416313171,,,0.479442195231669,478.0,0.3892906713419534,1614018873.0,8.627941912869304e-06,0.673827279637109,0.875
75,37zy0hai,albert-base,0.858812086661916,True,albert-base,beetlebeetle-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,albert-base-v2,2,data/flat_semeval5way_train.csv,beetle,4,,100,False,5.0,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,10202.0,0.8354700854700855,0.8354700854700855,0.0011262426851317286,,,0.8338684978485239,745.0,0.8341011928322507,1614018388.0,4.266399599399099e-06,0.05843046812789446,1.0
76,2eyxkvx0,roberta-large,0.8729681056379753,True,roberta-large,beetlebeetle-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,roberta-large,2,data/flat_semeval5way_train.csv,beetle,4,,100,False,5.0,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,7517.0,0.8568376068376068,0.8568376068376068,0.0035771578550338745,,,0.8572219995566536,1893.0,0.8578085586575008,1614017632.0,5.943915873810716e-06,0.10435282846512238,1.0
77,2owzw8vf,roberta-base,0.8955802683324781,True,roberta-base,beetlebeetle-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,roberta-base,2,data/flat_semeval5way_train.csv,beetle,4,,100,False,5.0,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,9665.0,0.8910256410256411,0.8910256410256411,0.002418390940874815,,,0.8912047509026976,1188.0,0.8914602115777426,1614015731.0,4.601902854281423e-06,0.0911449403712724,1.0
78,9c9fsnl5,bert-large,0.9038998843905574,True,bert-large,beetlebeetle-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,bert-large-uncased,2,data/flat_semeval5way_train.csv,beetle,4,,100,False,5.0,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,12887.0,0.8974358974358975,0.8974358974358975,0.00010660815314622596,,,0.8982998219747337,3266.0,0.9018727654065152,1614014533.0,2.588883324987481e-06,0.007839630443542583,1.0
79,1hghnl1f,bert-base,0.8753666689461065,True,bert-base,beetlebeetle-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,bert-base-uncased,2,data/flat_semeval5way_train.csv,beetle,4,,100,False,5.0,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,9128.0,0.8696581196581197,0.8696581196581197,0.0005610869848169386,,,0.8703818965599069,1116.0,0.8720918789999803,1614011258.0,4.937406109163746e-06,0.021047841701961736,1.0
80,3gbt4f0x,scratch-albert-large,0.0,True,scratch-albert-large,scratch-htune,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,35,albert-large-v2,2,data/flat_semeval5way_train.csv,scientsbank,4,,100,True,,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,4.0,,,0.977950394153595,,,,23.0,,1613351669.0,4.8828125e-08,,0.375
81,vfvsf7lh,scratch-albert-large,0.0,True,scratch-albert-large,scratch-htune,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,35,albert-large-v2,2,data/flat_semeval5way_train.csv,scientsbank,4,,100,True,,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,12.0,,,0.590916633605957,,,,26.0,,1613350897.0,1.2695312500000004e-07,,0.75
82,3lwnozf0,scratch-bert-large,0.0,True,scratch-bert-large,scratch-htune,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,35,bert-large-uncased,2,data/flat_semeval5way_train.csv,scientsbank,4,,100,True,,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,1.0,,,0.5472595691680908,,,,39.0,,1613350175.0,1.953125e-08,,0.875
83,3mv2s8vq,scratch-bert-large,0.0,True,scratch-bert-large,scratch-htune,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,35,bert-large-uncased,2,data/flat_semeval5way_train.csv,scientsbank,4,,100,True,,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,0.0,,,0.8207413554191589,,,,48.0,,1613349678.0,9.765625e-09,,0.375
84,1x7t4aim,scratch-bert-large,0.0,True,scratch-bert-large,scratch-htune,data,data/flat_semeval5way_test.csv,False,AdamW,constant_with_warmup,8,1e-05,35,bert-base-large,2,data/flat_semeval5way_train.csv,scientsbank,4,,100,True,,100,flat_semeval5way_test.csv,[2000],answer,flat_semeval5way_train.csv,{'weight_decay': 1e-06},{},,,,,,,,,,,,,,,,
85,q0yq5dqa,scratch-bert-base,0.7164375569565455,True,scratch-bert-base,scratch-htune,data,data/flat_semeval5way_test.csv,False,AdamW,constant_with_warmup,8,1e-05,35,bert-base-uncased,2,data/flat_semeval5way_train.csv,scientsbank,4,,100,True,,100,flat_semeval5way_test.csv,[2000],answer,flat_semeval5way_train.csv,{'weight_decay': 1e-06},{},,,,21804.0,0.7074074074074074,0.7074074074074074,0.019315719604492188,,,0.7087774681624098,4186.0,0.7179010059159872,1613347959.0,1e-05,0.12381806260632151,0.0
86,33ar5o0u,scratch-bert-base,0.420445395666345,True,scratch-bert-base,scratch-htune,data,data/flat_semeval5way_test.csv,False,AdamW,constant_with_warmup,8,0.0001,35,bert-base-uncased,2,data/flat_semeval5way_train.csv,scientsbank,4,,100,True,,100,flat_semeval5way_test.csv,[2000],answer,flat_semeval5way_train.csv,{'weight_decay': 0.0001},{},,,,3995.0,0.5685185185185185,0.5685185185185185,0.6490669846534729,,,0.4121255848528576,601.0,0.32321330589849107,1613343733.0,0.0001,0.6867307142333585,0.875
87,3nv1mcap,scratch-bert-base,0.69887541097216,True,scratch-bert-base,scratch-htune,data,data/flat_semeval5way_test.csv,False,AdamW,constant_with_warmup,8,1e-05,35,bert-base-uncased,2,data/flat_semeval5way_train.csv,scientsbank,4,,100,True,,100,flat_semeval5way_test.csv,[2000],answer,flat_semeval5way_train.csv,{'weight_decay': 1e-07},{},,,,21804.0,0.6925925925925925,0.6925925925925925,0.010408523492515089,,,0.6891767600981801,3138.0,0.6901384713417865,1613340536.0,1e-05,0.15821878575657006,0.0
88,2b5crh51,scratch-bert-base,0.6897962962962964,True,scratch-bert-base,scratch-htune,data,data/flat_semeval5way_test.csv,False,AdamW,constant_with_warmup,8,5e-06,35,bert-base-uncased,2,data/flat_semeval5way_train.csv,scientsbank,4,,100,True,,100,flat_semeval5way_test.csv,[2000],answer,flat_semeval5way_train.csv,{'weight_decay': 1e-07},{},,,,21419.0,0.6888888888888889,0.6888888888888889,0.03333176672458649,,,0.6897962962962964,3194.0,0.691627247869389,1613337344.0,5e-06,0.26789769452062234,1.0
